gvkey,fyear,tic,conm,oiadp,at,ind
183822,2015,ARR,ARMOUR RESIDENTIAL REIT INC,316.805,13055.277,40
183826,2015,STBZ,STATE BANK FINANCIAL CORP,65.967,3470.067,40
183830,2015,PEB,PEBBLEBROOK HOTEL TRUST,136.359,3062.93,60
183833,2015,TRNO,TERRENO REALTY CORP,13.673,1152.138,60
183850,2015,LLIT,LIANLUO SMART LTD,-7.086,13.836,35
183879,2015,ANTH,ANTHERA PHARMACEUTCLS INC,-35.243,48.125,35
183885,2015,0166A,TOYS R US PROPERTY CO II LLC,88.817,526.916,40
183896,2015,CCM,CONCORD MEDICAL SVCS  -ADR,2.683,555.964,35
183902,2015,EFC,ELLINGTON FINANCIAL LLC,78.288,2991.555,40
183903,2015,CALX,CALIX INC,-26.138,323.886,45
183932,2015,HGSH,CHINA HGS REAL ESTATE INC,33.44,298.44,60
183942,2015,ST,SENSATA TECHNOLOGES HLDG PLC,452.303,6337.255,20
183945,2015,CRMD,CORMEDIX INC,-16.654,37.102,35
183963,2015,CHSP,CHESAPEAKE LODGING TRUST,101.959,2094.259,60
183974,2015,SPSC,SPS COMMERCE INC,7.023,261.731,45
184009,2015,FNGN,FINANCIAL ENGINES INC,51.855,482.58,40
184035,2015,SEMG,SEMGROUP CORP,56.248,2870.69,10
184040,2015,CIEIQ,COBALT INTL ENERGY INC,-442.811,4094.103,10
184046,2015,AVEO,AVEO PHARMACEUTICALS INC,-8.068,40.542,35
184064,2015,XBKS.1,XENITH BANKSHARES INC-OLD,13.395,1039.496,40
184068,2015,RLOC,REACHLOCAL INC,-25.51,122.196,25
184070,2015,KGJI,KINGOLD JEWELRY INC,29.491,469.616,25
184077,2015,MRIC,MRI INTERVENTIONS INC,-7.722,10.103,35
184101,2015,TNAV,TELENAV INC,-37.186,223.922,45
184113,2015,VUZI,VUZIX CORP,-11.383,19.563,25
184117,2015,AFCB,ATHENS BANCSHARES CORP,7.905,323.804,40
184133,2015,PPSI,PIONEER POWER SOLUTIONS INC,-0.089,66.939,20
184149,2015,NAUH,NATIONAL AMERN UNIV HLDG INC,-6.858,70.716,25
184155,2015,DQ,DAQO NEW ENERGY CORP,27.947,660.851,45
184157,2015,MSGN,MSG NETWORKS INC,300.805,3019.829,50
184167,2015,FIBK,FIRST INTERSTATE BANCSYSTEM,194.565,8728.196,40
184182,2015,JKS,JINKOSOLAR HOLDING CO,203.517,4190.396,45
184208,2015,EVDY,EVERYDAY HEALTH INC,12.125,369.598,45
184254,2015,APO,APOLLO GLOBAL MANAGEMENT LLC,284.962,4559.808,40
184256,2015,IRWD,IRONWOOD PHARMACEUTICALS INC,-102.088,619.121,35
184258,2015,PLOW,DOUGLAS DYNAMICS INC,81.176,505.503,20
184259,2015,SANW,S&W SEED CO,4.468,122.343,30
184262,2015,SOGCQ,SABINE OIL & GAS CORP,-1610.43,797.721,10
184263,2015,QNST,QUINSTREET INC,-19.177,205.153,50
184281,2015,CETC,HONGLI CLEAN ENERGY TECHNL,-3.1,193.64,10
184287,2015,SLRC,SOLAR CAPITAL LTD,79.954,1620.3,40
184312,2015,HCMC,HEALTHIER CHOICES MNGMT CORP,-11.644,34.248,30
184323,2015,EXPR,EXPRESS INC,207.53,1178.644,25
184339,2015,DSKX,DS HEALTHCARE GROUP INC,-10.274,10.715,30
184352,2015,STNG,SCORPIO TANKERS INC,306.671,3523.455,10
184378,2015,MSLP,MUSCLEPHARM CORP,-28.387,63.781,30
184392,2015,GDOT,GREEN DOT CORP,52.459,1691.448,40
184442,2015,OAS,OASIS PETROLEUM INC,-110.269,5649.375,10
184453,2015,HTHT,HUAZHU GROUP LIMITED - ADR,87.975,1187.675,25
184459,2015,LIIZF,LOGAN INTERNATIONAL INC,-4.017,221.265,10
184465,2015,AMPE,AMPIO PHARMACEUTICALS INC,-33.302,50.419,35
184487,2015,PTX,PERNIX THERAPEUTICS HOLDINGS,-71.103,511.158,35
184498,2015,NSM,NATIONSTAR MORTGAGE HOLDINGS,692.052,16654.07,40
184500,2015,CBOE,CBOE GLOBAL MARKETS INC,319.928,384.788,40
184514,2015,BSFT.1,BROADSOFT INC,15.943,592.374,45
184526,2015,PRMW,PRIMO WATER CORP,4.915,64.873,30
184527,2015,ABAC,RENMIN TIANLI GROUP INC,3.634,110.91,30
184542,2015,GNMK,GENMARK DIAGNOSTICS INC,-41.535,70.667,35
184545,2015,SGOC,SGOCO GROUP LTD,-1.534,86.882,45
184551,2015,MXL,MAXLINEAR INC,12.759,334.505,45
184569,2015,WMLPQ,WESTMORELAND RES PARTNERS LP,2.334,425.29,10
184571,2015,ONE.2,HIGHER ONE HOLDINGS INC,18.458,192.97,45
184576,2015,ENV,ENVESTNET INC,29.203,885.565,45
184580,2015,EACO,EACO CORP,5.714,42.516,45
184585,2015,NVFY,NOVA LIFESTYLE INC,3.55,89.748,25
184592,2015,SAJA,SAJAN INC,0.209,10.912,45
184603,2015,QLIK,QLIK TECHNOLOGIES INC,-9.102,666.596,45
184604,2015,AOSL,ALPHA AND OMEGA SEMICONDUCTR,-4.041,348.617,45
184619,2015,TPCA,TROPICANA ENTERTAINMENT INC,77.13,1312.613,25
184652,2015,ERINQ,ERIN ENERGY CORP,-436.993,376.16,10
184676,2015,IL,INTRALINKS HOLDINGS INC,-23.198,461.713,45
184680,2015,KONE.1,KINGTONE WIRELESS  -ADR -OLD,-0.595,25.694,45
184688,2015,CLDT,CHATHAM LODGING TRUST,58.198,1339.898,60
184689,2015,GBDC,GOLUB CAPITAL BDC INC,83.507,1641.05,40
184700,2015,FLT,FLEETCOR TECHNOLOGIES INC,663.292,7891.868,45
184702,2015,NPTN,NEOPHOTONICS CORP,5.424,341.878,45
184717,2015,AMRS,AMYRIS INC,-104.119,110.198,10
184725,2015,NXPI,NXP SEMICONDUCTORS NV,1256,26354,45
184727,2015,SBOT,STELLAR BIOTECHNOLOGIES INC,-4.339,10.386,35
184735,2015,TCRD,THL CREDIT INC,61.111,776.384,40
184748,2015,QUAD,QUAD/GRAPHICS INC,141.6,2847.5,20
184767,2015,BORN,CHINA NEW BORUN CORP -ADR,34.628,477.171,30
184785,2015,TOWR,TOWER INTERNATIONAL INC,90.683,1215.497,25
184797,2015,RP,REALPAGE INC,10.445,623.201,45
184800,2015,GGAZF,GOLDGROUP MINING INC,-12.219,18.743,15
184807,2015,TFM,FRESH MARKET INC,110.673,582.118,30
184815,2015,IRSH,IRONSHORE INC -REDH,110.514,7249.372,40
184825,2015,CRDE,CARDINAL ETHANOL LLC,38.675,157.469,10
184826,2015,GFGY,GRANITE FALLS ENERGY LLC,17.425,122.011,10
184830,2015,REGX,RED TRAIL ENERGY LLC,6.339,77.567,10
184868,2015,EACIQ,ERICKSON INC,17.3,601.653,20
184899,2015,FAF,FIRST AMERICAN FINANCIAL CP,454.073,8254.351,40
184957,2015,WKHS,WORKHORSE GROUP INC,-8.461,14.642,25
184996,2015,TSLA,TESLA INC,-716.629,8092.46,25
185003,2015,QFORQ,QUADRANT 4 SYSTEMS CORP,1.599,37.154,45
185006,2015,KEYP,KEYUAN PETROCHEMICALS INC,-9.801,829.695,15
185018,2015,HPP,HUDSON PACIFIC PPTYS INC,4.176,6254.035,60
185030,2015,TAHO,TAHOE RESOURCES INC,-72.313,2002.461,15
185112,2015,IPHI,INPHI CORP,8.931,505.046,45
185113,2015,STND,STANDARD FINANCIAL CORP,7.051,468.557,40
185119,2015,KEYW,KEYW HOLDING CORP,-16.128,453.405,20
185125,2015,ELMD,ELECTROMED INC,1.31,17.405,35
185128,2015,AMRC,AMERESCO INC,13.678,728.743,20
185138,2015,VPG,VISHAY PRECISION GROUP INC,13.119,264.301,45
185164,2015,TIER,TIER REIT INC,1.233,1873.745,60
185165,2015,BHOR,BEHRINGER HARVARD OPP REIT I,-16.339,307.802,60
185168,2015,EMYB,EMBASSY BANCORP INC,17.309,804.038,40
185169,2015,XTNY,XIANGTIAN USA AIR POWER CO,1.753,21.324,20
185177,2015,COR,CORESITE REALTY CORP,64.412,1162.543,60
185180,2015,INVN,INVENSENSE INC,9.496,622.461,45
185181,2015,ANFC,BLACK RIDGE OIL & GAS INC,-68.807,38.307,10
185190,2015,GMANQ,G-ESTATE LIQUIDATION STORES,-1.329,230.252,25
185191,2015,LINUF,LINIU TECHNOLOGY GROUP,-7.341,282.741,25
185193,2015,XTNT,XTANT MEDICAL HOLDINGS INC,-9.253,143.059,35
185194,2015,BBRG,BRAVO BRIO RESTAURANT GP INC,3.2,248.06,25
185195,2015,VRA,VERA BRADLEY INC,50.27,380.679,25
185229,2015,BWXT,BWX TECHNOLOGIES INC,169.794,1382.139,20
185263,2015,AMBO,AMBOW EDUCATION HLDGS,-29.9,155.597,25
185276,2015,CALL,MAGICJACK VOCALTEC LTD,25.343,168.836,50
185277,2015,FMSA,FAIRMOUNT SANTROL HOLDINGS,67.919,1368.959,10
185289,2015,ASMB,ASSEMBLY BIOSCIENCES INC,-29.656,133.744,35
185318,2015,SWFT,SWIFT TRANSPORTATION CO,342.751,2922.435,20
185319,2015,MMYT,MAKEMYTRIP LTD,-66.113,400.989,25
185323,2015,ENSV,ENSERVCO CORP,-0.62,47.192,10
185334,2015,PF,PINNACLE FOODS INC,442.481,5340.083,30
185337,2015,CIVI,CIVITAS SOLUTIONS INC,72.971,1063.184,35
185339,2015,STAG,STAG INDUSTRIAL INC,-0.357,1906.236,60
185344,2015,BRSS,GLOBAL BRASS & COPPER HLDGS,88,557.2,20
185345,2015,APTS,PREFERRED APARTMENT CMNTYS,18.89,1295.529,60
185353,2015,OSN,OSSEN INNOVATION CO LTD -ADR,10.246,154.241,15
185355,2015,HZNP,HORIZON PHARMA PLC,150.239,3066.947,35
185363,2015,DRII,DIAMOND RESORTS INTL,292.96,2017.716,25
185370,2015,WD,WALKER & DUNLOP INC,174.455,3514.991,40
185372,2015,CLAR,CLARUS CORPORATION,-4.253,228.593,25
185375,2015,EVTC,EVERTEC INC,103.36,870.102,45
185380,2015,LEDS,SEMILEDS CORP,-13.519,38.52,45
185396,2015,INN,SUMMIT HOTEL PROPERTIES INC,81.008,1580.954,60
185416,2015,EMGC,EMERGENT CAPITAL INC,15.666,509.857,40
185419,2015,PACB,PACIFIC BIOSCIENCES OF CALIF,-52.177,131.107,35
185427,2015,RWWI,RAND WORLDWIDE INC,8.417,46.764,45
185428,2015,ECYT,ENDOCYTE INC,-41.839,178.386,35
185429,2015,TXU1,ENERGY FUTURE INTERMED HLDG,-6,6416,55
185453,2015,WSR,WHITESTONE REIT,22.321,783.877,60
185483,2015,FULL,FULL CIRCLE CAPITAL CORP,-0.855,160.725,40
185495,2015,ALQA,ALLIQUA BIOMEDICAL INC,-26.905,89.752,35
185518,2015,GLBR,GLOBAL BROKERAGE INC,-24.619,1230.483,40
185525,2015,MY,CHINA MING YANG WIND PWR-ADR,33.885,2566.659,20
185532,2015,TRGP,TARGA RESOURCES CORP,449.1,13253.7,10
185542,2015,CCIH,CHINACACHE INTL HLDGS  -ADR,-14.084,404.245,45
185549,2015,AAT,AMERICAN ASSETS TRUST INC,96.741,1978.419,60
185550,2015,SFUN,FANG HOLDINGS LTD,-33.848,2295.326,50
185569,2015,OFED,OCONEE FEDERAL FINANCIAL CP,8.768,475.579,40
185571,2015,FRNFF,FERONIA INC,-16.91,81.786,30
185584,2015,EXAM,EXAMWORKS GROUP INC,69.19,1051.681,35
185585,2015,NMFC,NEW MOUNTAIN FINANCE CORP,106.029,1602.138,40
185618,2015,SBRA,SABRA HEALTH CARE REIT INC,136.502,2486.174,60
185624,2015,SAVE,SPIRIT AIRLINES INC,511.399,2530.545,20
185645,2015,GNC,GNC HOLDINGS INC,427.631,2552.019,25
185646,2015,CSOD,CORNERSTONE ONDEMAND INC,-68.707,561.545,45
185671,2015,LNGRF,PETROMAROC CORP PLC,-31.321,10.254,10
185689,2015,PGLC,PERSHING GOLD CORP,-19.121,34.594,15
185703,2015,LEAF,LEAF GROUP LTD,-46.771,101.459,25
185733,2015,TAL,TAL EDUCATION GROUP,81.724,1061.379,25
185769,2015,SODA,SODASTREAM INTERNATIONAL LTD,20.39,452.729,25
185770,2015,CMRE,COSTAMARE INC,219.68,2638.561,20
185774,2015,WHHT,WONHE HIGH-TECH INTL INC,4.11,64.516,45
185783,2015,NOAH,NOAH HOLDINGS LTD  -ADR,65.774,632.467,40
185790,2015,CNR,CHINA METRO-RURAL HOLDINGS,-34.062,947.05,40
185797,2015,HHC,HOWARD HUGHES CORP,120.232,5721.582,60
185811,2015,7192B,IMH FINANCIAL CORP,-3.92,185.816,40
185821,2015,HRZN,HORIZON TECHNOLOGY FINANCE,19.753,281.488,40
185824,2015,BKU,BANKUNITED INC,474.587,23883.467,40
185826,2015,NVIV,INVIVO THERAPEUTICS HLDGS CO,-22.398,21.792,35
185836,2015,PCRX,PACIRA PHARMACEUTICALS INC,12.455,389.623,35
185837,2015,BITA,BITAUTO HOLDINGS LTD  -ADR,-37.366,2020.663,50
185855,2015,XNY.1,CHINA XINIYA FASHN -ADR -OLD,-87.016,144.299,25
185881,2015,BAH,BOOZ ALLEN HAMILTON HLDG CP,444.584,3010.171,45
185908,2015,ACRX,ACELRX PHARMACEUTICALS INC,-19.198,127.785,35
185921,2015,RNET,RIGNET INC,11.662,258.116,10
185928,2015,DANG,E-COMMERCE CH DANGDANG -ADR,-0.451,713.364,25
185944,2015,MOBI,SKY-MOBI LTD  -ADR,-3.15,129.429,45
185952,2015,REVG,REV GROUP INC,65.953,695.821,20
185980,2015,HCOM,HAWAIIAN TELCOM HOLDCO INC,19.52,799.695,50
186045,2015,SGNT,SAGENT PHARMACEUTICALS INC,9.303,349.732,35
186078,2015,RVEN,REVEN HOUSING REIT INC,-1.052,40.938,60
186096,2015,SCIO,SCIO DIAMOND TECHNOLOGY CORP,-4.21,10.24,15
186129,2015,SREV,SERVICESOURCE INTL INC,-26.031,319.605,45
186139,2015,UAN,CVR PARTNERS LP,71.029,536.482,15
186158,2015,JTPY,JETPAY CORP,0.685,148.789,45
186159,2015,SUPN,SUPERNUS PHARMACEUTICALS INC,20.844,188.626,35
186169,2015,GWRS,GLOBAL WATER RESOURCES INC,6.527,233.549,55
186180,2015,VOC,VOC ENERGY TRUST,7.826,93.456,10
186197,2015,DCIX,DIANA CONTAINERSHIPS INC,4.38,435.723,20
186206,2015,ANDX,ANDEAVOR LOGISTICS LP,422,4892,10
186230,2015,AFH,ATLAS FINANCIAL HOLDINGS INC,24.681,411.573,40
186236,2015,FCHS,FIRST CHOICE HEALTHCARE SLT,0.083,22.624,35
186269,2015,NCERF,NESSCAP ENERGY INC,-3.614,11.755,45
186275,2015,AGRO,ADECOAGRO SA,98.13,1370.705,30
186276,2015,KOS,KOSMOS ENERGY LTD,-107.618,3203.05,10
186278,2015,AL,AIR LEASE CORP,682.801,12355.098,20
186279,2015,MCC,MEDLEY CAPITAL CORP,98.467,1257.21,40
186288,2015,WIFI,BOINGO WIRELESS INC,-21.745,341.012,50
186289,2015,OXLC,OXFORD LANE CAPITAL CORP,42.842,272.534,40
186290,2015,WBKC,WOLVERINE BANCORP INC,7.004,417.813,40
186308,2015,RPXC,RPX CORP,65.595,658.561,20
186310,2015,HII,HUNTINGTON INGALLS IND INC,784,6024,20
186336,2015,CJ,C&J ENERGY SERVICES INC,-255.513,2232.906,10
186342,2015,LNKD,LINKEDIN CORP,-121.842,7011.199,45
186344,2015,FBNK,FIRST CONNECTICUT BANCORP,30.323,2708.546,40
186345,2015,SKUL,SKULLCANDY INC,8.972,197.69,25
186360,2015,THR,THERMON GROUP HOLDINGS INC,44.791,468.677,20
186363,2015,RLJ,RLJ LODGING TRUST,205.478,3980.211,60
186389,2015,CMCI,CHINA MODERN AGRL INFO INC,44.176,173.12,30
186390,2015,PGCG,PRIME GLOBAL CAPITAL GROUP,0.134,47.087,60
186392,2015,SEAS,SEAWORLD ENTERTAINMENT INC,161.704,2391.134,25
186428,2015,EVER.3,EVERBANK FINANCIAL CORP,388.71,26601.026,40
186435,2015,PACQF,PRIME ACQUISITION CORP,-0.197,38.553,60
186437,2015,GEVO,GEVO INC,-31.927,103.128,10
186498,2015,PBSK,POAGE BANKSHARES INC,9.077,435.088,40
186501,2015,NGL,NGL ENERGY PARTNERS LP,135.492,5560.155,10
186520,2015,P,PANDORA MEDIA INC,-84.448,1240.657,50
186558,2015,CRBO,CARBON ENERGY CORP,-8.719,32.708,10
186591,2015,SUNS,SOLAR SENIOR CAPITAL LTD,19.574,362.577,40
186607,2015,NLNK,NEWLINK GENETICS CORP,-33.602,218.542,35
186617,2015,CCGN,CONSUMER CAPITAL GROUP INC,-1.395,43.222,40
186671,2015,MITT,AG MORTGAGE INVESTMENT TRUST,102.926,3164.076,40
186675,2015,RLJE,RLJ ENTERTAINMENT INC,-15.933,151.46,50
186715,2015,TVIAQ,TERRAVIA HOLDINGS INC,-100.875,182.423,15
186717,2015,QIHU,360 SECURITY TECHNOLOGY INC,239.884,3655.163,45
186718,2015,LKM,LINK MOTION INC -ADR,-33.891,802.142,45
186743,2015,AMTG,APOLLO RESIDENTIAL MTG INC,133.493,3663.025,40
186748,2015,ICLD,INTERCLOUD SYSTEMS INC,-16.432,92.231,45
186773,2015,SXC,SUNCOKE ENERGY INC,88.8,2255.5,15
186783,2015,VER,VEREIT INC,259.959,17405.866,60
186785,2015,ARCO,ARCOS DORADOS HOLDINGS INC,105.193,1406.977,25
186823,2015,SPLP,STEEL PARTNERS HOLDINGS LP,92.891,1684.773,20
186836,2015,GMLP,GOLAR LNG PARTNERS LP,255.82,2245.338,10
186838,2015,NWPP,NEW PEOPLES BANKSHARES INC,13.424,625.898,40
186845,2015,AMID.1,AMERICAN MIDSTREAM PRT -OLD,-1.105,891.296,10
186858,2015,ARMK,ARAMARK,693.683,10224.05,25
186874,2015,MTGE,MTGE INVESTMENT CORP,63.181,5482.402,40
186875,2015,TEUFF,BOX SHIPS INC,-0.258,356.251,20
186876,2015,VNET,21VIANET GROUP INC,-35.113,1677.097,45
186884,2015,SSNF,SUNSHINE FINANCIAL INC,2.154,157.828,40
186890,2015,JMSB,JOHN MARSHALL BANCORP INC,18.017,928.62,40
186893,2015,PFLT,PENNANTPARK FLOATING RT CAP,23.213,416.12,40
186903,2015,SHSP,SHARPSPRING INC,-3.684,21.242,45
186955,2015,ELLI,ELLIE MAE INC,33.898,364.891,45
186960,2015,CHEF,CHEFS' WAREHOUSE INC,45.504,586.218,30
186962,2015,SQNS,SEQUANS COMMUNICATIONS  -ADR,-23.637,48.856,45
186989,2015,MPC,MARATHON PETROLEUM CORP,4659,43115,10
186990,2015,SVVC,FIRSTHAND TECHNOLOGY VALU FD,-0.45,176.669,40
186993,2015,GSVC,GSV CAPITAL CORP,-20.847,399.791,40
186994,2015,SWSH,SWISHER HYGIENE INC,-9.261,29.405,20
186996,2015,RENN,RENREN INC,-105.306,1267.833,25
187039,2015,Z,ZILLOW GROUP INC,-93.036,3135.7,50
187040,2015,SKIS,PEAK RESORTS INC,5.074,313.963,25
187041,2015,FRAN,FRANCESCAS HOLDINGS CORP,62.953,193.577,25
187073,2015,ZXAIY,CHINA ZENIX AUTO INTL  -ADR,-5.623,592.075,25
187074,2015,DATE,JIAYUAN.COM INTL LTD,3.071,159.326,45
187084,2015,PRTY,PARTY CITY HOLDCO INC,273.219,3292.403,25
187098,2015,GEEPD,GREENFIELDS PETROLEUM CORP,-3.527,89.523,10
187105,2015,WAGE,WAGEWORKS INC,41.965,888.739,20
187118,2015,YNDX,YANDEX N.V.,139.009,1528.552,50
187128,2015,WPX,WPX ENERGY INC,-2544,8350,10
187148,2015,ORC,ORCHID ISLAND CAPITAL INC,31.232,2241.837,40
187164,2015,HMST,HOMESTREET INC,150.235,4894.495,40
187165,2015,FENG,PHOENIX NEW MEDIA LTD  -ADR,12.191,396.308,50
187169,2015,PSIX,POWER SOLUTIONS INTL INC,10.836,359.936,20
187215,2015,ENT,GLOBAL EAGLE ENTERTAINMENT,9.498,639.539,50
187236,2015,MSBI,MIDLAND STATES BANCORP,69.199,2884.824,40
187252,2015,FCB,FCB FINANCIAL HOLDINGS INC,96.81,7331.486,40
187253,2015,RM,REGIONAL MANAGEMENT CORP,54.973,629.065,40
187285,2015,CERE,CERES INC,-27.782,11.122,35
187347,2015,AMBS,AMARANTUS BIOSCIENCE HLDGS,-24.652,11.771,35
187357,2015,IZEA,IZEA WORLDWIDE INC,-8.761,21.539,50
187363,2015,GRPN,GROUPON INC,-17.872,1796.264,25
187375,2015,RMGN,RMG NETWORKS HOLDING CORP,-10.194,29.718,45
187406,2015,AMCX,AMC NETWORKS INC,724.191,4264.915,50
187412,2015,7275B,GOODMAN NETWORKS INC,-7.261,253.091,50
187413,2015,XNET,XUNLEI LTD  -ADS,-12.465,538.361,45
187422,2015,MGMB,MGM HOLDINGS INC,258.779,3045.291,50
187434,2015,CARB,CARBONITE INC,-13.853,125.99,45
187450,2015,ENPH,ENPHASE ENERGY INC,-21.136,165.528,20
187462,2015,UBNT,UBIQUITI NETWORKS INC,191.515,600.572,45
187483,2015,FDUS,FIDUS INVESTMENT CORP,36.311,485.54,40
187490,2015,IMPV,IMPERVA INC,-47.798,397.669,45
187491,2015,OAK,OAKTREE CAPITAL GROUP LLC,-685.845,51811.098,40
187496,2015,ROII,ROI LAND INVESTMENTS LTD,-10.508,19.55,40
187549,2015,CBF,CAPITAL BANK FINANCIAL CORP,145.983,7449.479,40
187550,2015,ASPN,ASPEN AEROGELS INC,-6.235,140.074,10
187551,2015,TSE,TRINSEO SA,270.838,2284.572,15
187575,2015,TLYS,TILLY'S INC,19.196,270.751,25
187576,2015,ZNGA,ZYNGA INC,-100.264,2124.63,50
187596,2015,IROQ,IF BANCORP INC,8.065,563.668,40
187607,2015,SSNI,SILVER SPRING NETWORKS INC,90.77,457.725,45
187625,2015,RDMPQ,RED MOUNTAIN RESOURCES INC,-37.17,33.551,10
187631,2015,MACK,MERRIMACK PHARMACEUTICALS,-129.571,234.88,35
187653,2015,ZLTQ,ZELTIQ AESTHETICS INC,3.694,178.827,35
187665,2015,YGYI,YOUNGEVITY INTERNATIONAL INC,4.96,62.785,30
187677,2015,RNVA,RENNOVA HEALTH INC,-25.322,27.972,35
187687,2015,DWRE,DEMANDWARE INC,-42.365,377.398,45
187690,2015,HTA,HEALTHCARE TRUST OF AMERICA,92.158,3172.3,60
187692,2015,REGI,RENEWABLE ENERGY GROUP INC,20.295,1223.62,10
187696,2015,PRLB,PROTO LABS INC,68.064,361.036,20
187697,2015,EPAM,EPAM SYSTEMS INC,107.794,778.536,45
187698,2015,BCEI,BONANZA CREEK ENERGY INC,-906.289,1273.367,10
187709,2015,SRLP,SPRAGUE RESOURCES LP,106.777,1000.332,10
187711,2015,CVSI,CV SCIENCES INC,-11.966,27.295,30
187714,2015,WAIR,WESCO AIRCRAFT HOLDINGS INC,162.609,2020.973,20
187720,2015,ARGS,ARGOS THERAPEUTICS INC,-72.548,31.131,35
187721,2015,ENFC,ENTEGRA FINANCIAL CORP,16.103,1031.416,40
187722,2015,IMI,INTERMOLECULAR INC,-20.726,69.677,45
187723,2015,EPCPF,CRICKET MEDIA GROUP LTD,-10.878,22.706,25
187737,2015,IRGTQ,IGNITE RESTAURANT GROUP INC,-8.487,207.371,25
187739,2015,VCRA,VOCERA COMMUNICATIONS INC,-16.786,162.261,35
187740,2015,MTSI,M/ACOM TECHNOLOGY SOLUTIONS,12.712,866.251,45
187766,2015,ERA,ERA GROUP INC,20.207,1007.091,10
187773,2015,EXA,EXA CORP,-2.726,79.021,45
187774,2015,RNF,RENTECH NITROGEN PARTNERS LP,76.133,241.37,15
187775,2015,CHUY,CHUY'S HOLDINGS INC,18.749,200.461,25
187810,2015,MCEP,MID-CON ENERGY PARTNERS -LP,-88.753,327.086,10
187812,2015,MTDR,MATADOR RESOURCES CO,-805.901,1140.861,10
187814,2015,RRMS,ROSE ROCK MIDSTREAM LP,26.725,1257.831,10
187833,2015,FRGI,FIESTA RESTAURANT GROUP INC,61.792,415.645,25
187855,2015,6840B,COMMUNITY CHOICE FINANCIAL,38.936,466.359,40
187956,2015,MIXX,MIX 1 LIFE INC,-5.704,22.756,30
187959,2015,BCOV,BRIGHTCOVE INC,-6.73,127.668,45
187961,2015,LPI,LAREDO PETROLEUM INC,-2465.472,1813.287,10
187969,2015,JIVE,JIVE SOFTWARE INC,-34.611,235.145,45
188155,2015,ANGI.1,ANGIE'S LIST INC,12.723,174.873,45
188157,2015,BV.1,BAZAARVOICE INC,-20.021,328.282,45
188255,2015,FBHS,FORTUNE BRANDS HOME & SECUR,535.9,4878.6,20
188355,2015,LIQT,LIQTECH INTERNATIONAL INC,-3.399,28.074,20
188663,2015,SN,SANCHEZ ENERGY CORP,-1491.351,1542.343,10
188855,2015,PRSS,CAFEPRESS INC,-3.596,91.383,25
188856,2015,TAXA,LIBERTY TAX INC,22.349,193.331,25
189459,2015,CG,CARLYLE GROUP LP,734.8,32191,40
189462,2015,FOGO,FOGO DE CHAO INC,37.008,487.495,25
189491,2015,XYL,XYLEM INC,470,4657,20
189516,2015,ACRE,ARES COMMERCIAL REAL ESTATE,81.634,1378.982,40
189517,2015,ENVA,ENOVA INTERNATIONAL INC,127.657,880.87,40
189567,2015,MN,MANNING & NAPIER INC,128.552,230.796,40
189757,2015,XELB,XCEL BRANDS INC,3.177,152.126,50
189860,2015,BLMT,BSB BANCORP INC,19.117,1812.916,40
190355,2015,AXGN,AXOGEN INC,-9.266,37.546,35
190455,2015,GWRE,GUIDEWIRE SOFTWARE INC,16.493,799.947,45
190560,2015,CPMMF,CRYSTAL PEAK MINERALS INC,-1.573,55.787,15
190567,2015,ASBB,ASB BANCORP INC,12.991,782.853,40
190572,2015,STAF,STAFFING 360 SOLUTIONS INC,-4.598,55.096,20
190580,2015,CEMP,CEMPRA INC,-88.915,162.139,35
190590,2015,GNE,GENIE ENERGY LTD,-5.485,155.815,55
190856,2015,TNXP,TONIX PHARMACEUTICALS HLDG,-48.162,47.018,35
190957,2015,SVNT,SEVENTY SEVEN ENERGY INC,-118.488,1902.618,10
190959,2015,LMOS,LUMOS NETWORKS CORP,37.106,745.372,50
190963,2015,NBHC,NATIONAL BANK HLDGS CORP,41.891,4683.908,40
191255,2015,VAC,MARRIOTT VACATIONS WORLDWIDE,237.758,2395.026,25
192255,2015,ACHC,ACADIA HEALTHCARE CO INC,320.81,4279.208,35
192458,2015,TLMR,TALMER BANCORP INC,158.771,6595.89,40
193162,2015,SRMMF,SARAMA RESOURCES LTD,-1.597,23.866,15
193855,2015,WEBK,WELLESLEY BANCORP INC,7.197,621.182,40
194255,2015,VSTM,VERASTEM INC,-58.199,113.094,35
194256,2015,WHLR,WHEELER REAL ESTATE INVT TR,-12.333,313.97,60
194755,2015,AMPY,AMPLIFY ENERGY CORP,-747.602,2906.003,10
194956,2015,WP,WORLDPAY INC,496.993,6465.426,45
196055,2015,CLVS,CLOVIS ONCOLOGY INC,-299.775,713.386,35
196159,2015,PBF,PBF ENERGY INC,364.94,6105.124,10
196160,2015,BIOAQ,BIOAMBER INC,-36.403,143.088,15
196268,2015,YELP,YELP INC,-21.124,755.427,50
196269,2015,FBIO,FORTRESS BIOTECH INC,-50.531,118.61,35
196355,2015,SYNC,SYNACOR INC,-2.423,89.026,45
197559,2015,EIGI,ENDURANCE INTL GRP HLDGS INC,74.029,1803.49,45
197658,2015,PLTYF,PLASTEC TECHNOLOGIES LTD,20.477,168.097,15
198058,2015,KORS,MICHAEL KORS HOLDINGS LTD,1175.1,2566.8,25
199356,2015,TRIP,TRIPADVISOR INC,235,2128,50
199757,2015,XRDC,CROSSROADS CAPITAL INC,-1.291,49.163,40
200480,2015,MANU,MANCHESTER UNITED PLC,16.261,2047.007,50
